airbnb_id,night_priceـnative,night_price,weekly_price,monthly_price,cleaning_fee_native,num_of_baths,num_of_rooms,occupancy,nights_booked,rental_income,airbnb_neighborhood_id,airbnb_city,capacity_of_people,zip,property_type,room_type,reviews_count,num_of_beds,lat,lon,star_rating
33578273.0,110.0,123.0,0.0,0.0,100.0,1.0,1.0,37.0,124.0,1387.0,268959.0,Tampa,2.0,33606.0,Apartment,Entire home/apt,67.0,1.0,27.9471,-82.477,5.0
33576605.0,75.0,80.0,0.0,0.0,60.0,1.0,1.0,66.0,200.0,1600.0,269206.0,Tampa,4.0,33607.0,House,Entire home/apt,32.0,3.0,27.971,-82.4859,5.0
33576479.0,59.0,84.0,0.0,0.0,79.0,1.5,2.0,40.0,133.0,1016.0,126292.0,Tampa,6.0,33604.0,House,Entire home/apt,80.0,4.0,28.018,-82.44,4.0
33578364.0,105.0,133.0,0.0,0.0,110.0,1.5,2.0,22.0,60.0,887.0,126292.0,Tampa,6.0,33604.0,Apartment,Entire home/apt,60.0,3.0,28.0164,-82.4488,5.0
33580364.0,250.0,346.0,0.0,0.0,,2.0,4.0,65.0,237.0,6834.0,126292.0,Tampa,12.0,33604.0,House,Entire home/apt,84.0,6.0,28.0303,-82.4243,5.0
33577626.0,75.0,110.0,0.0,0.0,75.0,1.0,1.0,79.0,290.0,2658.0,268959.0,Tampa,2.0,33606.0,Guesthouse,Entire home/apt,31.0,1.0,27.9323,-82.4591,5.0
33578510.0,300.0,264.0,0.0,0.0,180.0,2.0,3.0,19.0,58.0,1531.0,124197.0,Tampa,6.0,33614.0,House,Entire home/apt,42.0,4.0,27.9933,-82.4929,5.0
33589118.0,89.0,99.0,0.0,0.0,20.0,1.0,0.0,24.0,88.0,726.0,275668.0,Tampa,2.0,33615.0,Guest suite,Entire home/apt,9.0,1.0,28.0008,-82.5686,5.0
33589332.0,95.0,106.0,0.0,0.0,50.0,1.0,1.0,83.0,76.0,2685.0,275668.0,Tampa,4.0,33607.0,Condominium,Entire home/apt,20.0,2.0,27.9644,-82.5719,4.0
33577294.0,125.0,104.0,0.0,0.0,95.0,1.0,2.0,18.0,65.0,563.0,268959.0,Tampa,4.0,33607.0,Bungalow,Entire home/apt,12.0,2.0,27.9607,-82.4833,5.0
33580670.0,189.0,210.0,0.0,0.0,,2.0,3.0,62.0,188.0,3948.0,124243.0,Tampa,6.0,33603.0,Bungalow,Entire home/apt,43.0,4.0,27.9797,-82.4603,5.0
33578063.0,72.0,103.0,0.0,0.0,,1.0,1.0,57.0,157.0,1797.0,269206.0,Tampa,2.0,33607.0,Apartment,Entire home/apt,118.0,1.0,27.9571,-82.4871,5.0
33583723.0,165.0,344.0,0.0,0.0,155.0,2.0,4.0,39.0,143.0,4099.0,126709.0,Tampa,8.0,33602.0,House,Entire home/apt,73.0,4.0,27.9689,-82.4738,5.0
33575095.0,165.0,170.0,0.0,0.0,200.0,2.0,3.0,12.0,42.0,595.0,268882.0,Tampa,6.0,33616.0,House,Entire home/apt,6.0,3.0,27.8759,-82.5094,5.0
33575943.0,99.0,123.0,0.0,0.0,75.0,1.0,2.0,72.0,261.0,2675.0,125649.0,Tampa,4.0,33609.0,Condominium,Entire home/apt,49.0,2.0,27.9407,-82.4959,5.0
33575816.0,60.0,78.0,0.0,0.0,70.0,1.0,0.0,72.0,197.0,1707.0,124243.0,Tampa,4.0,33602.0,Guesthouse,Entire home/apt,129.0,2.0,27.9639,-82.4543,5.0
33574917.0,59.0,103.0,0.0,0.0,59.0,1.0,0.0,60.0,220.0,1888.0,268882.0,Tampa,2.0,33611.0,Guest suite,Entire home/apt,92.0,1.0,27.8977,-82.4948,5.0
33583429.0,350.0,380.0,0.0,0.0,350.0,3.0,5.0,26.0,56.0,3040.0,274004.0,Tampa,12.0,33610.0,House,Entire home/apt,5.0,6.0,27.9816,-82.3801,5.0
33577950.0,119.0,118.0,0.0,0.0,95.0,1.0,1.0,48.0,145.0,1711.0,268959.0,Tampa,2.0,33606.0,Guesthouse,Entire home/apt,42.0,2.0,27.9506,-82.4829,5.0
33574894.0,54.0,92.0,0.0,0.0,75.0,1.0,1.0,84.0,305.0,2338.0,268882.0,Tampa,4.0,33611.0,Guest suite,Entire home/apt,43.0,1.0,27.8825,-82.4925,5.0
33576369.0,150.0,144.0,0.0,0.0,75.0,1.0,0.0,55.0,168.0,2419.0,125649.0,Tampa,2.0,33629.0,Guesthouse,Entire home/apt,43.0,1.0,27.9231,-82.488,5.0
33581421.0,70.0,94.0,0.0,0.0,50.0,1.0,1.0,68.0,249.0,1951.0,273756.0,Tampa,2.0,33612.0,Apartment,Entire home/apt,162.0,1.0,28.055,-82.4672,5.0
33575918.0,60.0,65.0,0.0,0.0,70.0,1.0,1.0,56.0,187.0,1105.0,124197.0,Tampa,2.0,33614.0,Apartment,Entire home/apt,23.0,1.0,28.008,-82.5201,5.0
33579920.0,130.0,217.0,0.0,0.0,120.0,2.0,3.0,11.0,30.0,723.0,126292.0,Tampa,8.0,33604.0,Bungalow,Entire home/apt,58.0,5.0,28.0073,-82.4574,5.0
33575848.0,65.0,79.0,0.0,0.0,65.0,1.0,1.0,32.0,106.0,761.0,124243.0,Tampa,4.0,33604.0,House,Entire home/apt,70.0,2.0,28.0,-82.4575,5.0
33590093.0,248.0,295.0,0.0,0.0,165.0,2.0,3.0,65.0,236.0,5802.0,274376.0,Tampa,8.0,33604.0,Bungalow,Entire home/apt,77.0,5.0,28.0183,-82.4733,5.0
33575138.0,149.0,100.0,0.0,0.0,,1.0,1.0,39.0,144.0,1200.0,268887.0,Tampa,3.0,33609.0,Serviced apartment,Entire home/apt,21.0,1.0,27.945,-82.5174,5.0
33585248.0,189.0,338.0,0.0,0.0,150.0,2.0,3.0,25.0,83.0,2550.0,274763.0,Tampa,7.0,33604.0,House,Entire home/apt,39.0,4.0,28.0151,-82.4179,5.0
33582967.0,343.0,250.0,0.0,0.0,,2.0,3.0,20.0,73.0,1521.0,126709.0,Tampa,6.0,33607.0,House,Entire home/apt,67.0,3.0,27.9553,-82.4737,5.0
33575239.0,50.0,53.0,0.0,0.0,25.0,1.0,1.0,76.0,279.0,1232.0,124197.0,Tampa,2.0,33614.0,Apartment,Entire home/apt,217.0,1.0,27.9885,-82.4957,5.0
33589183.0,95.0,101.0,0.0,0.0,50.0,1.0,1.0,68.0,21.0,2121.0,275668.0,Tampa,4.0,33607.0,Condominium,Entire home/apt,38.0,2.0,27.9643,-82.5715,4.0
33589057.0,95.0,97.0,0.0,0.0,50.0,1.0,1.0,74.0,23.0,2231.0,275668.0,Tampa,4.0,33607.0,Condominium,Entire home/apt,35.0,2.0,27.9645,-82.5733,5.0
33589378.0,105.0,107.0,0.0,0.0,50.0,1.0,1.0,17.0,16.0,571.0,275668.0,Tampa,4.0,33607.0,Apartment,Entire home/apt,32.0,2.0,27.9632,-82.5715,5.0
33589851.0,105.0,129.0,0.0,0.0,50.0,1.0,1.0,23.0,7.0,903.0,275668.0,Tampa,4.0,33607.0,Condominium,Entire home/apt,43.0,2.0,27.9641,-82.5725,5.0
33575034.0,70.0,66.0,0.0,0.0,30.0,1.0,1.0,82.0,300.0,1650.0,125649.0,Tampa,1.0,33629.0,Apartment,Entire home/apt,9.0,2.0,27.9255,-82.4894,5.0
33579718.0,199.0,198.0,0.0,0.0,150.0,2.0,4.0,85.0,309.0,5099.0,126292.0,Tampa,8.0,33604.0,House,Entire home/apt,68.0,5.0,28.0144,-82.4722,5.0
33579641.0,269.0,192.0,0.0,0.0,,3.0,4.0,23.0,84.0,1344.0,126292.0,Tampa,11.0,33604.0,House,Entire home/apt,6.0,6.0,28.0128,-82.4453,5.0
33576093.0,70.0,71.0,0.0,0.0,80.0,1.0,0.0,7.0,21.0,149.0,269206.0,Tampa,2.0,33603.0,Apartment,Entire home/apt,31.0,1.0,27.9876,-82.4791,5.0
33576426.0,171.0,223.0,0.0,0.0,170.0,2.0,4.0,65.0,236.0,4386.0,268887.0,Tampa,12.0,33629.0,House,Entire home/apt,87.0,5.0,27.9282,-82.5105,5.0
33575149.0,92.0,83.0,0.0,0.0,78.0,1.0,1.0,65.0,237.0,1639.0,269130.0,Tampa,4.0,33605.0,Guesthouse,Entire home/apt,111.0,2.0,27.9406,-82.4346,5.0
33583159.0,250.0,269.0,0.0,0.0,,3.0,5.0,78.0,285.0,6389.0,126709.0,Tampa,16.0,33602.0,House,Entire home/apt,49.0,11.0,27.9695,-82.464,5.0
33575960.0,70.0,192.0,0.0,0.0,,2.0,3.0,36.0,130.0,2080.0,269130.0,Tampa,6.0,33605.0,Bungalow,Entire home/apt,138.0,3.0,27.9505,-82.4308,5.0
33577943.0,98.0,124.0,0.0,0.0,189.0,2.0,2.0,67.0,182.0,2508.0,124243.0,Tampa,5.0,33603.0,Bungalow,Entire home/apt,20.0,3.0,27.9832,-82.4497,5.0
33591268.0,250.0,187.0,0.0,0.0,119.0,2.0,3.0,82.0,301.0,4691.0,275682.0,Tampa,8.0,33617.0,House,Entire home/apt,37.0,4.0,28.048,-82.4001,5.0
33577192.0,96.0,106.0,0.0,0.0,65.0,1.0,2.0,81.0,295.0,2606.0,124243.0,Tampa,4.0,33603.0,Bungalow,Entire home/apt,118.0,2.0,27.9922,-82.4592,5.0
33577789.0,100.0,157.0,0.0,0.0,100.0,1.0,2.0,49.0,121.0,2375.0,124197.0,Tampa,4.0,33607.0,House,Entire home/apt,10.0,2.0,27.9642,-82.4942,5.0
33580455.0,160.0,194.0,0.0,0.0,175.0,2.0,4.0,42.0,153.0,2474.0,124243.0,Tampa,8.0,33605.0,House,Entire home/apt,26.0,5.0,27.976,-82.4456,4.0
33578674.0,130.0,141.0,0.0,0.0,150.0,2.0,3.0,22.0,81.0,952.0,124243.0,Tampa,6.0,33610.0,House,Entire home/apt,26.0,3.0,27.987,-82.4425,5.0
33576221.0,288.0,239.0,0.0,0.0,109.0,1.0,2.0,70.0,212.0,5067.0,269130.0,Tampa,6.0,33602.0,Apartment,Entire home/apt,55.0,3.0,27.9516,-82.4485,5.0
33590562.0,99.0,152.0,0.0,0.0,50.0,2.0,2.0,20.0,18.0,912.0,275668.0,Tampa,6.0,33607.0,Condominium,Entire home/apt,32.0,3.0,27.9624,-82.5728,5.0
33589658.0,99.0,119.0,0.0,0.0,50.0,1.0,1.0,66.0,81.0,2410.0,275668.0,Tampa,4.0,33607.0,Condominium,Entire home/apt,30.0,2.0,27.9625,-82.5711,5.0
33589302.0,95.0,105.0,0.0,0.0,50.0,1.0,1.0,78.0,72.0,2520.0,275668.0,Tampa,4.0,33607.0,Condominium,Entire home/apt,42.0,2.0,27.9628,-82.5727,5.0
33581063.0,225.0,258.0,0.0,0.0,125.0,2.0,2.0,43.0,158.0,3397.0,124243.0,Tampa,4.0,33605.0,Condominium,Entire home/apt,109.0,2.0,27.9586,-82.4409,5.0
33580627.0,169.0,204.0,0.0,0.0,150.0,2.0,3.0,39.0,106.0,2403.0,124243.0,Tampa,8.0,33603.0,House,Entire home/apt,39.0,4.0,27.9933,-82.4621,5.0
33578073.0,105.0,127.0,0.0,0.0,100.0,2.0,3.0,40.0,132.0,1524.0,124243.0,Tampa,6.0,33603.0,Bungalow,Entire home/apt,47.0,3.0,27.9816,-82.4614,5.0
33575414.0,75.0,95.0,0.0,0.0,60.0,1.0,0.0,17.0,63.0,499.0,125649.0,Tampa,2.0,33629.0,Guest suite,Entire home/apt,8.0,1.0,27.914,-82.5167,5.0
33575319.0,50.0,54.0,0.0,0.0,40.0,1.0,1.0,59.0,215.0,968.0,124197.0,Tampa,2.0,33614.0,Guest suite,Entire home/apt,165.0,1.0,28.0051,-82.5224,5.0
33575163.0,79.0,87.0,0.0,0.0,60.0,1.0,0.0,38.0,94.0,1022.0,269130.0,Tampa,2.0,33605.0,Guesthouse,Entire home/apt,141.0,1.0,27.9459,-82.4298,5.0
33575329.0,229.0,245.0,0.0,0.0,230.0,1.0,3.0,55.0,201.0,4104.0,268882.0,Tampa,8.0,33611.0,House,Entire home/apt,56.0,4.0,27.8893,-82.4942,5.0
33575311.0,57.0,50.0,0.0,0.0,75.0,1.0,1.0,13.0,40.0,200.0,126709.0,Tampa,2.0,33603.0,Apartment,Entire home/apt,14.0,1.0,27.9898,-82.476,5.0
33575474.0,89.0,99.0,0.0,0.0,99.0,1.0,1.0,44.0,162.0,1337.0,125649.0,Tampa,4.0,,Condominium,Entire home/apt,39.0,2.0,27.9404,-82.4986,5.0
33575913.0,136.0,157.0,0.0,0.0,100.0,1.0,1.0,78.0,283.0,3703.0,268887.0,Tampa,4.0,33607.0,Condominium,Entire home/apt,57.0,2.0,27.9591,-82.521,5.0
33575338.0,119.0,152.0,0.0,0.0,150.0,1.0,2.0,83.0,303.0,3838.0,269207.0,Tampa,6.0,33647.0,Condominium,Entire home/apt,28.0,3.0,28.1335,-82.3643,5.0
33575540.0,50.0,58.0,0.0,0.0,50.0,1.0,1.0,88.0,81.0,1566.0,124197.0,Tampa,2.0,33614.0,Apartment,Entire home/apt,60.0,1.0,28.0025,-82.5248,5.0
33575042.0,52.0,46.0,0.0,0.0,50.0,1.0,1.0,68.0,21.0,966.0,124197.0,Tampa,2.0,33614.0,Serviced apartment,Entire home/apt,18.0,1.0,28.0042,-82.5245,5.0
33575142.0,55.0,47.0,0.0,0.0,15.0,1.0,1.0,80.0,292.0,1144.0,126292.0,Tampa,2.0,33610.0,Guest suite,Entire home/apt,37.0,1.0,27.9993,-82.4208,5.0
33577503.0,200.0,227.0,0.0,0.0,100.0,2.5,2.0,56.0,188.0,3880.0,125649.0,Tampa,4.0,33606.0,Townhouse,Entire home/apt,70.0,2.0,27.9388,-82.4801,5.0
33575476.0,284.0,380.0,0.0,0.0,200.0,2.0,4.0,56.0,204.0,6460.0,268882.0,Tampa,15.0,33616.0,House,Entire home/apt,79.0,8.0,27.878,-82.5086,5.0
33577530.0,109.0,107.0,0.0,0.0,80.0,1.0,0.0,35.0,118.0,1148.0,126292.0,Tampa,4.0,33604.0,Guesthouse,Entire home/apt,184.0,2.0,28.0117,-82.4611,5.0
33577316.0,115.0,114.0,0.0,0.0,125.0,2.0,3.0,36.0,130.0,1235.0,124197.0,Tampa,6.0,33614.0,House,Entire home/apt,52.0,3.0,28.0044,-82.5231,5.0
33578074.0,140.0,124.0,0.0,0.0,95.0,2.0,2.0,64.0,233.0,2408.0,126292.0,Tampa,5.0,33604.0,House,Entire home/apt,109.0,2.0,28.0066,-82.4478,5.0
33579667.0,169.0,166.0,0.0,0.0,100.0,1.0,3.0,52.0,189.0,2615.0,124243.0,Tampa,6.0,33605.0,Bungalow,Entire home/apt,108.0,3.0,27.9627,-82.4313,5.0
33583034.0,225.0,230.0,0.0,0.0,100.0,2.0,3.0,100.0,365.0,6996.0,273000.0,Tampa,6.0,33607.0,House,Entire home/apt,20.0,3.0,27.9706,-82.4917,5.0
33575549.0,68.0,144.0,0.0,0.0,,2.0,3.0,96.0,351.0,4212.0,269130.0,Tampa,5.0,33605.0,House,Entire home/apt,83.0,3.0,27.9493,-82.4345,5.0
33596366.0,62.0,63.0,0.0,0.0,45.0,1.0,1.0,35.0,118.0,676.0,276539.0,Tampa,2.0,33614.0,Apartment,Entire home/apt,38.0,1.0,28.0157,-82.5021,5.0
33575784.0,191.0,169.0,0.0,0.0,150.0,3.0,4.0,69.0,210.0,3549.0,269130.0,Tampa,8.0,33605.0,House,Entire home/apt,23.0,5.0,27.9479,-82.432,5.0
33575468.0,149.0,133.0,0.0,0.0,140.0,2.0,3.0,81.0,294.0,3259.0,269130.0,Tampa,6.0,33605.0,House,Entire home/apt,45.0,4.0,27.9466,-82.4323,5.0
33575628.0,42.0,59.0,0.0,0.0,50.0,1.0,1.0,53.0,176.0,944.0,124197.0,Tampa,2.0,33614.0,Guest suite,Entire home/apt,39.0,1.0,28.0009,-82.4916,5.0
33575646.0,50.0,59.0,0.0,0.0,50.0,1.0,1.0,54.0,179.0,960.0,124197.0,Tampa,2.0,33614.0,Guest suite,Entire home/apt,40.0,1.0,28.0019,-82.4896,5.0
33578790.0,125.0,148.0,0.0,0.0,,1.0,2.0,36.0,130.0,1603.0,126292.0,Tampa,4.0,33604.0,House,Entire home/apt,102.0,2.0,28.0014,-82.4656,5.0
33581701.0,125.0,192.0,0.0,0.0,50.0,1.0,2.0,39.0,143.0,2288.0,126709.0,Tampa,4.0,33603.0,Cottage,Entire home/apt,52.0,2.0,27.9943,-82.4625,5.0
33589638.0,95.0,119.0,0.0,0.0,50.0,1.0,1.0,18.0,22.0,655.0,275668.0,Tampa,4.0,33607.0,Condominium,Entire home/apt,15.0,2.0,27.9638,-82.5732,4.0
33577714.0,109.0,113.0,0.0,0.0,99.0,1.0,1.0,77.0,24.0,2712.0,268959.0,Tampa,4.0,33602.0,Apartment,Entire home/apt,46.0,2.0,27.9663,-82.4682,5.0
33578408.0,225.0,240.0,0.0,0.0,99.0,2.0,3.0,59.0,214.0,4280.0,124197.0,Tampa,10.0,33607.0,House,Entire home/apt,62.0,8.0,27.9697,-82.4966,5.0
33589405.0,119.0,109.0,0.0,0.0,50.0,1.0,1.0,48.0,15.0,1635.0,275668.0,Tampa,4.0,33607.0,Condominium,Entire home/apt,19.0,2.0,27.9626,-82.5733,5.0
33583073.0,52.0,53.0,0.0,0.0,25.0,1.0,1.0,62.0,225.0,994.0,274376.0,Tampa,2.0,33614.0,Guesthouse,Entire home/apt,121.0,1.0,28.0189,-82.495,5.0
33589535.0,119.0,114.0,0.0,0.0,50.0,1.0,1.0,36.0,22.0,1254.0,275668.0,Tampa,4.0,33607.0,Condominium,Entire home/apt,26.0,2.0,27.9642,-82.5713,5.0
33589516.0,119.0,113.0,0.0,0.0,50.0,1.0,1.0,79.0,73.0,2750.0,275668.0,Tampa,4.0,33607.0,Condominium,Entire home/apt,27.0,2.0,27.9621,-82.5725,5.0
33583000.0,61.0,52.0,0.0,0.0,35.0,1.0,1.0,87.0,27.0,1404.0,274376.0,Tampa,3.0,33614.0,Guest suite,Entire home/apt,16.0,2.0,28.0131,-82.4888,5.0
33577207.0,99.0,199.0,0.0,0.0,120.0,1.0,1.0,68.0,186.0,4113.0,125649.0,Tampa,4.0,33609.0,Bungalow,Entire home/apt,26.0,2.0,27.9435,-82.4893,5.0
33575161.0,45.0,49.0,0.0,0.0,60.0,1.0,1.0,45.0,163.0,666.0,126292.0,Tampa,3.0,33604.0,Apartment,Entire home/apt,122.0,2.0,28.0327,-82.4673,5.0
33587836.0,50.0,57.0,0.0,0.0,30.0,1.0,1.0,55.0,200.0,950.0,275668.0,Tampa,2.0,33615.0,Guest suite,Entire home/apt,72.0,1.0,27.9891,-82.5666,5.0
33576533.0,154.0,244.0,0.0,0.0,,2.0,3.0,64.0,234.0,4758.0,268887.0,Tampa,8.0,33607.0,House,Entire home/apt,65.0,4.0,27.9623,-82.5078,5.0
33577605.0,110.0,116.0,0.0,0.0,150.0,2.0,3.0,90.0,330.0,3190.0,124243.0,Tampa,8.0,33605.0,House,Entire home/apt,45.0,4.0,27.9756,-82.4439,4.0
33589551.0,109.0,115.0,0.0,0.0,50.0,1.0,1.0,78.0,72.0,2760.0,275668.0,Tampa,4.0,33607.0,Condominium,Entire home/apt,38.0,2.0,27.9644,-82.5733,5.0
33574910.0,135.0,102.0,0.0,0.0,145.0,1.0,2.0,29.0,107.0,910.0,268882.0,Tampa,4.0,33616.0,Apartment,Entire home/apt,13.0,2.0,27.8745,-82.5062,4.0
33576135.0,110.0,176.0,0.0,0.0,120.0,2.0,2.0,70.0,257.0,3769.0,268887.0,Tampa,4.0,33607.0,Apartment,Entire home/apt,50.0,2.0,27.9608,-82.512,5.0
33580217.0,275.0,274.0,0.0,0.0,,2.0,3.0,14.0,48.0,1196.0,126292.0,Tampa,12.0,33612.0,House,Entire home/apt,42.0,6.0,28.037,-82.4678,5.0
33588182.0,60.0,65.0,0.0,0.0,20.0,1.0,1.0,23.0,85.0,460.0,275668.0,Tampa,2.0,33634.0,Guest suite,Entire home/apt,158.0,1.0,28.0033,-82.5499,5.0
33577475.0,109.0,113.0,0.0,0.0,,1.0,1.0,46.0,152.0,1561.0,124243.0,Tampa,4.0,33604.0,Apartment,Entire home/apt,194.0,2.0,27.993,-82.4547,5.0
33579181.0,179.0,152.0,875.0,3400.0,79.0,2.0,2.0,75.0,274.0,3471.0,124243.0,Tampa,5.0,33605.0,Apartment,Entire home/apt,215.0,2.0,27.962,-82.4388,5.0
33575529.0,40.0,61.0,0.0,0.0,0.0,1.0,1.0,82.0,101.0,1540.0,126292.0,Tampa,2.0,33604.0,Guest suite,Entire home/apt,47.0,1.0,28.0333,-82.4733,5.0
33577980.0,122.0,125.0,0.0,0.0,75.0,1.0,3.0,34.0,124.0,1292.0,124243.0,Tampa,6.0,33603.0,Bungalow,Entire home/apt,34.0,4.0,27.9882,-82.4523,5.0
33588168.0,60.0,64.0,0.0,0.0,30.0,1.0,2.0,41.0,124.0,794.0,275668.0,Tampa,2.0,33634.0,Apartment,Entire home/apt,33.0,1.0,27.9817,-82.5536,5.0
33576926.0,180.0,363.0,0.0,0.0,250.0,2.0,3.0,34.0,124.0,3751.0,125884.0,Tampa,12.0,33616.0,House,Entire home/apt,35.0,7.0,27.8784,-82.5256,5.0
33578816.0,132.0,148.0,0.0,0.0,249.0,1.0,3.0,50.0,46.0,2269.0,126292.0,Tampa,7.0,33604.0,House,Entire home/apt,27.0,4.0,28.0082,-82.4548,5.0
33579268.0,175.0,139.0,0.0,0.0,125.0,2.0,3.0,60.0,220.0,2548.0,268959.0,Tampa,7.0,33607.0,House,Entire home/apt,51.0,4.0,27.9552,-82.4826,5.0
33590632.0,150.0,157.0,0.0,0.0,150.0,2.0,3.0,16.0,15.0,785.0,275668.0,Tampa,6.0,33615.0,Cabin,Entire home/apt,29.0,4.0,27.988,-82.6048,5.0
33577919.0,175.0,166.0,0.0,0.0,100.0,2.0,3.0,9.0,27.0,448.0,124197.0,Tampa,6.0,33607.0,House,Entire home/apt,7.0,3.0,27.9686,-82.4929,5.0
33581246.0,250.0,326.0,0.0,0.0,150.0,2.0,3.0,80.0,292.0,7933.0,273437.0,Tampa,8.0,33606.0,Bungalow,Entire home/apt,36.0,4.0,27.9228,-82.4551,5.0
33575360.0,149.0,122.0,0.0,0.0,,1.0,1.0,48.0,174.0,1769.0,268887.0,Tampa,3.0,33609.0,Apartment,Entire home/apt,31.0,0.0,27.9452,-82.5156,5.0
33584561.0,68.0,69.0,0.0,0.0,60.0,1.0,1.0,60.0,200.0,1255.0,274376.0,Tampa,2.0,33614.0,Apartment,Entire home/apt,47.0,1.0,27.9995,-82.4875,5.0
33583173.0,175.0,269.0,0.0,0.0,300.0,1.0,1.0,41.0,38.0,3407.0,126709.0,Tampa,2.0,33602.0,Condominium,Entire home/apt,4.0,1.0,27.9559,-82.4649,5.0
33582301.0,215.0,207.0,0.0,0.0,200.0,2.0,4.0,48.0,174.0,3002.0,268959.0,Tampa,8.0,33607.0,House,Entire home/apt,33.0,5.0,27.9543,-82.4806,5.0
33575241.0,42.0,53.0,0.0,0.0,15.0,1.0,1.0,66.0,221.0,1065.0,126292.0,Tampa,3.0,33604.0,Apartment,Entire home/apt,65.0,1.0,28.0171,-82.453,5.0
33579549.0,124.0,128.0,0.0,0.0,85.0,1.0,3.0,74.0,271.0,2891.0,269206.0,Tampa,6.0,33607.0,Apartment,Entire home/apt,89.0,3.0,27.9622,-82.4863,5.0
33577784.0,300.0,400.0,0.0,0.0,150.0,2.0,4.0,73.0,267.0,8900.0,272879.0,Tampa,10.0,33611.0,House,Entire home/apt,26.0,6.0,27.8847,-82.52,5.0
33583357.0,500.0,288.0,0.0,0.0,,1.0,3.0,69.0,211.0,6077.0,126709.0,Tampa,10.0,33603.0,House,Entire home/apt,85.0,5.0,27.9942,-82.4626,5.0
33575075.0,50.0,72.0,0.0,0.0,,1.0,1.0,99.0,363.0,2178.0,269130.0,Tampa,2.0,33605.0,Guesthouse,Entire home/apt,32.0,1.0,27.9496,-82.4327,5.0
33576035.0,100.0,167.0,0.0,0.0,0.0,1.0,2.0,34.0,93.0,1726.0,268887.0,Tampa,5.0,33607.0,House,Entire home/apt,19.0,2.0,27.9525,-82.5157,5.0
33578413.0,199.0,124.0,0.0,0.0,110.0,3.0,3.0,91.0,331.0,3420.0,268959.0,Tampa,5.0,33606.0,House,Entire home/apt,94.0,3.0,27.9528,-82.4728,5.0
33584588.0,60.0,70.0,0.0,0.0,50.0,1.0,1.0,21.0,56.0,436.0,274376.0,Tampa,2.0,33614.0,Tiny house,Entire home/apt,3.0,1.0,28.0135,-82.4877,5.0
33579831.0,88.0,92.0,0.0,0.0,75.0,1.0,1.0,67.0,246.0,1886.0,273803.0,Tampa,2.0,33616.0,Cottage,Entire home/apt,32.0,1.0,27.863,-82.5252,5.0
33574841.0,300.0,277.0,0.0,0.0,100.0,3.0,5.0,24.0,59.0,2043.0,125585.0,Tampa,8.0,33619.0,House,Entire home/apt,17.0,6.0,27.9375,-82.3859,5.0
33576177.0,125.0,132.0,0.0,0.0,90.0,1.0,1.0,58.0,193.0,2316.0,125649.0,Tampa,2.0,33606.0,Apartment,Entire home/apt,78.0,1.0,27.9394,-82.4708,5.0
33580707.0,250.0,200.0,0.0,0.0,125.0,2.0,2.0,83.0,304.0,5067.0,273437.0,Tampa,4.0,33606.0,House,Entire home/apt,26.0,2.0,27.9294,-82.4606,5.0
33578866.0,108.0,150.0,0.0,0.0,,2.0,1.0,16.0,15.0,750.0,126292.0,Tampa,10.0,33604.0,House,Entire home/apt,66.0,5.0,28.0291,-82.4297,5.0
33575086.0,107.0,97.0,0.0,0.0,50.0,1.0,2.0,93.0,338.0,2732.0,268887.0,Tampa,4.0,33607.0,House,Entire home/apt,203.0,2.0,27.9546,-82.5082,5.0
33582384.0,215.0,216.0,0.0,0.0,250.0,2.0,3.0,58.0,18.0,3888.0,126709.0,Tampa,14.0,33603.0,House,Entire home/apt,3.0,4.0,27.9741,-82.47,5.0
33576250.0,59.0,71.0,0.0,0.0,35.0,1.0,1.0,58.0,211.0,1248.0,124197.0,Tampa,2.0,33607.0,Apartment,Entire home/apt,130.0,1.0,27.963,-82.493,5.0
33587424.0,49.0,48.0,0.0,0.0,35.0,1.0,1.0,93.0,338.0,1352.0,275668.0,Tampa,3.0,33634.0,Apartment,Entire home/apt,209.0,2.0,27.9855,-82.5522,5.0
33577390.0,95.0,107.0,0.0,0.0,99.0,1.0,1.0,94.0,29.0,3103.0,268959.0,Tampa,2.0,33602.0,Apartment,Entire home/apt,42.0,1.0,27.9661,-82.4643,5.0
33575334.0,240.0,93.0,0.0,0.0,100.0,1.0,1.0,32.0,29.0,899.0,125649.0,Tampa,2.0,33609.0,Guest suite,Entire home/apt,14.0,2.0,27.9434,-82.4843,5.0
33580802.0,295.0,221.0,0.0,0.0,,2.0,3.0,58.0,211.0,3886.0,124243.0,Tampa,16.0,33603.0,House,Entire home/apt,115.0,10.0,27.9794,-82.462,5.0
33575822.0,54.0,63.0,0.0,0.0,15.0,1.0,1.0,87.0,317.0,1664.0,124197.0,Tampa,2.0,33614.0,Apartment,Entire home/apt,75.0,1.0,28.0058,-82.512,5.0
33578106.0,160.0,129.0,0.0,0.0,100.0,1.5,2.0,92.0,280.0,3612.0,124243.0,Tampa,4.0,33605.0,Bungalow,Entire home/apt,23.0,2.0,27.9583,-82.4394,5.0
33582857.0,198.0,333.0,0.0,0.0,,1.0,3.0,33.0,121.0,3358.0,273756.0,Tampa,6.0,33614.0,House,Entire home/apt,78.0,3.0,28.0202,-82.4907,5.0
33575716.0,75.0,75.0,0.0,0.0,45.0,1.0,0.0,87.0,317.0,1981.0,124243.0,Tampa,2.0,33610.0,Tiny house,Entire home/apt,61.0,1.0,27.9872,-82.4141,5.0
