id,nights_booked,occupancy,rental_income,star_rating
33459406.0,24.0,26.0,1512.0,5.0
33453260.0,136.0,64.0,3109.0,5.0
33453392.0,7.0,2.0,51.0,5.0
33454197.0,34.0,37.0,2924.0,5.0
33457785.0,0.0,0.0,0.0,5.0
33453165.0,87.0,41.0,1032.0,5.0
33455802.0,135.0,63.0,2006.0,5.0
33454383.0,31.0,100.0,3658.0,5.0
33453836.0,32.0,35.0,1579.0,5.0
33458648.0,165.0,77.0,5516.0,5.0
33454652.0,4.0,13.0,660.0,5.0
33453971.0,153.0,71.0,2339.0,5.0
33451866.0,109.0,59.0,1744.0,5.0
33452672.0,136.0,89.0,1877.0,5.0
33460908.0,53.0,58.0,3215.0,5.0
33455263.0,39.0,18.0,485.0,5.0
33452211.0,13.0,42.0,1638.0,5.0
33459658.0,46.0,30.0,902.0,5.0
33452000.0,60.0,28.0,591.0,5.0
33463265.0,75.0,61.0,1163.0,5.0
33452769.0,87.0,71.0,2240.0,5.0
33459915.0,93.0,43.0,4982.0,5.0
33466946.0,173.0,94.0,5392.0,5.0
33454143.0,111.0,60.0,2276.0,5.0
33452986.0,72.0,39.0,1608.0,5.0
33454518.0,111.0,73.0,2642.0,5.0
33454399.0,43.0,47.0,1691.0,5.0
33455272.0,77.0,36.0,1474.0,5.0
33452234.0,53.0,29.0,707.0,5.0
33452124.0,58.0,38.0,1740.0,5.0
33458784.0,106.0,69.0,5194.0,5.0
33462939.0,336.0,92.0,6692.0,5.0
33461701.0,126.0,59.0,8568.0,5.0
33460362.0,129.0,60.0,6597.0,5.0
33460590.0,56.0,30.0,1465.0,5.0
33455852.0,144.0,67.0,3045.0,5.0
33455118.0,78.0,51.0,2028.0,5.0
33461270.0,177.0,96.0,5133.0,5.0
33453934.0,45.0,49.0,1590.0,5.0
33452147.0,115.0,93.0,1811.0,5.0
33458856.0,44.0,24.0,1041.0,5.0
33457786.0,97.0,79.0,1989.0,5.0
33454330.0,118.0,64.0,3442.0,5.0
33453459.0,86.0,93.0,3698.0,5.0
33459817.0,30.0,33.0,850.0,4.0
33453167.0,21.0,68.0,1701.0,5.0
33451664.0,70.0,57.0,1120.0,5.0
33454148.0,14.0,15.0,1125.0,5.0
33459628.0,161.0,88.0,3113.0,5.0
33459739.0,82.0,67.0,2440.0,5.0
33459973.0,22.0,71.0,1782.0,5.0
33460488.0,91.0,49.0,1562.0,5.0
33460704.0,40.0,43.0,2667.0,5.0
33456090.0,112.0,61.0,2203.0,5.0
33458937.0,16.0,17.0,1696.0,5.0
33451874.0,16.0,17.0,427.0,4.0
33452502.0,49.0,27.0,809.0,5.0
33454670.0,11.0,35.0,1331.0,5.0
33455627.0,106.0,58.0,2526.0,5.0
33458883.0,20.0,22.0,833.0,5.0
33463648.0,82.0,89.0,2187.0,5.0
33465070.0,6.0,7.0,246.0,5.0
33452092.0,90.0,49.0,2220.0,5.0
33453536.0,19.0,5.0,519.0,5.0
33469520.0,29.0,32.0,1411.0,5.0
33453344.0,66.0,54.0,1898.0,5.0
33465958.0,44.0,24.0,704.0,5.0
33453202.0,108.0,59.0,2682.0,5.0
33460345.0,155.0,84.0,8809.0,5.0
33457401.0,92.0,28.0,661.0,5.0
33451790.0,62.0,41.0,893.0,5.0
33456582.0,75.0,49.0,2205.0,5.0
33457683.0,45.0,29.0,1665.0,5.0
33452109.0,46.0,30.0,1086.0,5.0
33454866.0,58.0,32.0,2107.0,5.0
33459300.0,68.0,37.0,2097.0,5.0
33457660.0,39.0,21.0,1508.0,5.0
33456920.0,31.0,34.0,723.0,5.0
33462467.0,3.0,3.0,176.0,5.0
33457482.0,127.0,83.0,2464.0,5.0
33454047.0,94.0,61.0,1072.0,5.0
33457826.0,81.0,44.0,3591.0,5.0
33454337.0,98.0,53.0,1209.0,5.0
33458903.0,73.0,48.0,1883.0,5.0
33453950.0,31.0,34.0,2118.0,5.0
33454128.0,21.0,23.0,1589.0,5.0
33452821.0,60.0,49.0,1875.0,5.0
33452418.0,358.0,98.0,2655.0,5.0
33463594.0,77.0,50.0,1217.0,5.0
33454618.0,18.0,58.0,2916.0,5.0
33462490.0,46.0,30.0,1748.0,5.0
33459346.0,9.0,10.0,333.0,5.0
33460878.0,51.0,55.0,2278.0,5.0
33459007.0,20.0,22.0,673.0,5.0
33452168.0,101.0,82.0,2929.0,5.0
33460151.0,87.0,57.0,1531.0,5.0
33455901.0,0.0,0.0,0.0,4.0
33457388.0,11.0,35.0,2343.0,5.0
33453231.0,79.0,52.0,3049.0,5.0
33452916.0,148.0,97.0,2013.0,5.0
33454575.0,52.0,34.0,1248.0,5.0
33452334.0,78.0,63.0,1619.0,5.0
33454923.0,87.0,57.0,4420.0,5.0
33455063.0,45.0,29.0,1161.0,5.0
33452581.0,61.0,40.0,793.0,5.0
33453819.0,30.0,33.0,1040.0,5.0
33451885.0,83.0,54.0,2971.0,5.0
33460825.0,11.0,35.0,1430.0,5.0
33456282.0,56.0,46.0,3486.0,5.0
33462447.0,82.0,54.0,1984.0,5.0
33455779.0,45.0,37.0,1631.0,5.0
33463551.0,16.0,17.0,395.0,5.0
33456077.0,52.0,34.0,1612.0,5.0
33454561.0,17.0,14.0,383.0,5.0
33457240.0,117.0,76.0,1966.0,5.0
33469539.0,13.0,14.0,745.0,5.0
33452003.0,25.0,20.0,538.0,4.0
33455737.0,81.0,66.0,2916.0,5.0
33455357.0,66.0,43.0,1808.0,5.0
33451830.0,124.0,81.0,1910.0,5.0
33455721.0,81.0,53.0,2333.0,5.0
33460001.0,98.0,64.0,7781.0,5.0
33459285.0,27.0,22.0,736.0,5.0
33457258.0,60.0,39.0,1020.0,5.0
33461365.0,10.0,32.0,1290.0,5.0
33466143.0,114.0,75.0,1140.0,5.0
33452457.0,56.0,46.0,1470.0,5.0
33452635.0,30.0,20.0,678.0,4.0
33457026.0,70.0,57.0,3360.0,5.0
33458978.0,61.0,50.0,1571.0,5.0
33452258.0,97.0,63.0,1552.0,5.0
33453357.0,62.0,41.0,1054.0,5.0
33458194.0,38.0,41.0,1773.0,5.0
33460198.0,53.0,58.0,1678.0,5.0
33452730.0,19.0,61.0,1919.0,5.0
33457134.0,7.0,23.0,504.0,5.0
33453987.0,55.0,45.0,2874.0,5.0
33453941.0,20.0,22.0,1353.0,5.0
33453923.0,34.0,37.0,2301.0,5.0
33458582.0,33.0,36.0,2145.0,5.0
33458597.0,22.0,24.0,1459.0,5.0
33459388.0,51.0,55.0,1904.0,5.0
33471341.0,30.0,97.0,4950.0,5.0
33455151.0,4.0,13.0,524.0,5.0
33453263.0,93.0,76.0,2534.0,5.0
33457439.0,110.0,89.0,2173.0,5.0
33454633.0,39.0,32.0,1589.0,4.0
33457546.0,20.0,65.0,2520.0,5.0
33467547.0,7.0,23.0,1120.0,5.0
33452964.0,22.0,24.0,983.0,4.0
33455920.0,14.0,45.0,2086.0,5.0
33463398.0,17.0,18.0,1921.0,5.0
33458175.0,23.0,25.0,1073.0,5.0
33459990.0,87.0,36.0,968.0,5.0
33457753.0,6.0,19.0,654.0,5.0
33458701.0,46.0,37.0,2783.0,5.0
33452767.0,76.0,62.0,1045.0,5.0
33453791.0,50.0,54.0,2733.0,5.0
33460335.0,55.0,60.0,2127.0,5.0
33453240.0,54.0,59.0,1872.0,5.0
33457327.0,9.0,10.0,309.0,5.0
33452353.0,56.0,46.0,882.0,5.0
33453361.0,41.0,45.0,1531.0,5.0
33452663.0,74.0,80.0,2442.0,5.0
33453076.0,38.0,41.0,1469.0,5.0
33461715.0,14.0,11.0,427.0,5.0
33464165.0,56.0,61.0,2819.0,5.0
33454153.0,73.0,59.0,2190.0,5.0
33460397.0,40.0,43.0,1560.0,5.0
33457799.0,0.0,0.0,0.0,5.0
33464892.0,26.0,28.0,2158.0,5.0
33459276.0,43.0,47.0,2422.0,5.0
33454006.0,0.0,0.0,0.0,5.0
33455294.0,53.0,58.0,2385.0,5.0
33457053.0,22.0,24.0,374.0,5.0
33452485.0,272.0,81.0,2300.0,5.0
33466205.0,41.0,45.0,1025.0,5.0
33458145.0,29.0,32.0,1315.0,5.0
33465921.0,36.0,39.0,3240.0,5.0
33459563.0,26.0,84.0,2496.0,5.0
33456315.0,19.0,61.0,3097.0,5.0
33452937.0,25.0,81.0,1925.0,5.0
33460477.0,19.0,61.0,2242.0,5.0
33460262.0,18.0,58.0,2070.0,5.0
33461185.0,29.0,94.0,7917.0,5.0
33451685.0,361.0,99.0,2046.0,5.0
33455900.0,25.0,81.0,2675.0,5.0
33453849.0,352.0,96.0,3080.0,5.0
33452195.0,23.0,74.0,1633.0,5.0
33452691.0,166.0,45.0,1563.0,5.0
33460278.0,133.0,36.0,1075.0,5.0
33452704.0,269.0,74.0,2556.0,5.0
33451920.0,205.0,56.0,888.0,5.0
33461622.0,289.0,79.0,8212.0,5.0
33457899.0,10.0,3.0,242.0,5.0
33576528.0,114.0,34.0,1969.0,5.0
33578552.0,117.0,38.0,1498.0,5.0
33576571.0,41.0,12.0,350.0,5.0
33577772.0,261.0,72.0,8069.0,5.0
33575315.0,350.0,96.0,1838.0,5.0
33578276.0,8.0,3.0,69.0,5.0
33589137.0,214.0,59.0,1783.0,5.0
33576920.0,133.0,40.0,701.0,5.0
33578177.0,249.0,68.0,2677.0,5.0
33582422.0,177.0,58.0,3558.0,5.0
33578631.0,70.0,76.0,2380.0,5.0
33579458.0,135.0,73.0,3195.0,5.0
33575275.0,279.0,76.0,4952.0,5.0
33576975.0,162.0,44.0,810.0,5.0
33582105.0,87.0,26.0,1621.0,5.0
33583883.0,226.0,62.0,7533.0,5.0
33576709.0,181.0,50.0,1463.0,5.0
33577697.0,163.0,45.0,1127.0,5.0
33591774.0,152.0,42.0,4813.0,5.0
33574994.0,345.0,95.0,2300.0,5.0
33582016.0,56.0,21.0,1244.0,5.0
33576962.0,298.0,98.0,5334.0,5.0
33576519.0,75.0,22.0,525.0,5.0
33579254.0,113.0,34.0,1582.0,5.0
33577669.0,59.0,28.0,2267.0,5.0
33576647.0,315.0,86.0,2494.0,5.0
33581974.0,188.0,52.0,1943.0,5.0
33579601.0,66.0,22.0,957.0,5.0
33574962.0,89.0,24.0,630.0,5.0
33590305.0,65.0,24.0,1040.0,5.0
33591501.0,50.0,18.0,1283.0,5.0
33576828.0,157.0,43.0,1204.0,5.0
33590266.0,48.0,22.0,974.0,5.0
33577325.0,208.0,57.0,3727.0,5.0
33578433.0,106.0,29.0,3533.0,5.0
33579975.0,20.0,5.0,377.0,5.0
33577520.0,27.0,87.0,2943.0,5.0
33576057.0,308.0,84.0,1925.0,5.0
33574925.0,286.0,78.0,2479.0,5.0
33576773.0,92.0,100.0,2760.0,5.0
33581131.0,192.0,53.0,4240.0,5.0
33577830.0,282.0,77.0,2844.0,5.0
33590385.0,144.0,39.0,2112.0,5.0
33575509.0,349.0,96.0,4072.0,5.0
33577003.0,26.0,9.0,1162.0,5.0
33576312.0,293.0,80.0,1953.0,5.0
33577457.0,200.0,73.0,2356.0,5.0
33578600.0,218.0,65.0,2755.0,5.0
33577865.0,102.0,31.0,1076.0,5.0
33583275.0,18.0,58.0,4968.0,5.0
33575944.0,10.0,16.0,390.0,5.0
33579933.0,364.0,100.0,4550.0,5.0
33580140.0,77.0,25.0,1170.0,5.0
33575904.0,228.0,75.0,1459.0,5.0
33575383.0,346.0,95.0,3575.0,5.0
33579219.0,241.0,66.0,3193.0,5.0
33575533.0,46.0,13.0,575.0,5.0
33575629.0,191.0,52.0,1051.0,5.0
33577259.0,253.0,69.0,2172.0,5.0
33590483.0,4.0,13.0,596.0,5.0
33577092.0,132.0,62.0,3564.0,5.0
33575798.0,0.0,0.0,0.0,5.0
33591706.0,113.0,31.0,2995.0,5.0
33582416.0,207.0,57.0,2950.0,5.0
33576645.0,225.0,67.0,1759.0,5.0
33574980.0,81.0,27.0,535.0,5.0
33588565.0,31.0,100.0,2356.0,5.0
33579348.0,10.0,11.0,563.0,5.0
33580086.0,14.0,45.0,2100.0,5.0
33575786.0,27.0,29.0,1332.0,5.0
33575349.0,202.0,55.0,1953.0,5.0
33576379.0,264.0,72.0,2002.0,5.0
33575736.0,31.0,34.0,785.0,5.0
33589671.0,129.0,35.0,892.0,5.0
33579211.0,276.0,76.0,3519.0,5.0
33575460.0,213.0,58.0,1757.0,5.0
33575518.0,159.0,86.0,1643.0,5.0
33588111.0,344.0,94.0,3039.0,5.0
33588078.0,60.0,16.0,310.0,5.0
33575102.0,293.0,80.0,1734.0,5.0
33590794.0,178.0,49.0,2448.0,5.0
33575922.0,92.0,100.0,3772.0,5.0
33575433.0,272.0,75.0,2833.0,5.0
33579942.0,280.0,77.0,4130.0,5.0
33577376.0,208.0,57.0,1907.0,5.0
33575438.0,130.0,85.0,1768.0,5.0
33575914.0,46.0,38.0,932.0,5.0
33587573.0,295.0,81.0,1254.0,5.0
33583934.0,260.0,71.0,1950.0,5.0
33576599.0,365.0,100.0,4563.0,5.0
33591133.0,31.0,100.0,6014.0,5.0
33576597.0,173.0,47.0,1225.0,5.0
33575497.0,259.0,71.0,3216.0,5.0
33575589.0,45.0,21.0,849.0,5.0
33587444.0,249.0,68.0,996.0,5.0
33575981.0,162.0,44.0,1121.0,5.0
33575400.0,249.0,68.0,2532.0,5.0
33576803.0,88.0,96.0,2816.0,5.0
33575225.0,193.0,53.0,1544.0,5.0
33591281.0,92.0,33.0,2116.0,5.0
33591525.0,43.0,16.0,1147.0,5.0
33575456.0,223.0,61.0,2453.0,5.0
33575412.0,262.0,72.0,2664.0,5.0
33577333.0,153.0,42.0,1403.0,5.0
33575264.0,237.0,78.0,2394.0,5.0
33591931.0,72.0,20.0,2844.0,5.0
33578770.0,97.0,27.0,1156.0,5.0
33590791.0,326.0,89.0,3695.0,5.0
33585058.0,122.0,37.0,2629.0,5.0
33577406.0,235.0,64.0,4445.0,5.0
33580701.0,200.0,60.0,1273.0,5.0
33576558.0,0.0,0.0,0.0,5.0
33586534.0,152.0,42.0,3141.0,5.0
33576550.0,273.0,75.0,2139.0,5.0
33576784.0,38.0,10.0,1346.0,5.0
33591328.0,78.0,21.0,1359.0,5.0
33574979.0,129.0,35.0,1473.0,5.0
33576655.0,275.0,75.0,1994.0,5.0
33574948.0,48.0,13.0,496.0,5.0
33574931.0,26.0,43.0,923.0,5.0
33577625.0,90.0,27.0,916.0,5.0
33583156.0,138.0,38.0,2760.0,5.0
33576346.0,140.0,65.0,2820.0,5.0
33581535.0,249.0,68.0,3403.0,5.0
33582377.0,276.0,90.0,5492.0,5.0
33575543.0,109.0,33.0,704.0,5.0
33579518.0,264.0,79.0,3072.0,5.0
33577181.0,215.0,64.0,1935.0,5.0
33582515.0,10.0,32.0,2030.0,5.0
33597041.0,170.0,62.0,1322.0,5.0
33577450.0,215.0,64.0,4339.0,5.0
33581989.0,208.0,57.0,3120.0,5.0
33578284.0,189.0,57.0,2251.0,5.0
33585358.0,254.0,70.0,8509.0,5.0
33577606.0,250.0,92.0,6917.0,5.0
33590927.0,25.0,27.0,1483.0,5.0
33577668.0,88.0,24.0,2303.0,5.0
33587372.0,357.0,98.0,1398.0,5.0
33580777.0,248.0,68.0,1488.0,5.0
33588135.0,295.0,81.0,1549.0,5.0
33581126.0,279.0,91.0,4799.0,5.0
33582429.0,119.0,33.0,1716.0,5.0
33576540.0,50.0,54.0,1400.0,5.0
33576157.0,9.0,29.0,684.0,5.0
33576808.0,15.0,48.0,4875.0,5.0
33576209.0,253.0,69.0,1876.0,5.0
33581128.0,225.0,74.0,5895.0,5.0
33581304.0,111.0,33.0,2967.0,5.0
33576968.0,140.0,46.0,2520.0,5.0
33591668.0,110.0,30.0,2750.0,5.0
33581042.0,13.0,42.0,3263.0,5.0
33575557.0,288.0,86.0,2723.0,5.0
33591371.0,121.0,33.0,2168.0,5.0
33580248.0,161.0,48.0,2766.0,5.0
33575633.0,75.0,82.0,1800.0,5.0
33577199.0,102.0,28.0,1692.0,5.0
33580981.0,88.0,29.0,1478.0,5.0
33576508.0,180.0,49.0,1155.0,5.0
33585338.0,365.0,100.0,2373.0,5.0
33576952.0,98.0,29.0,1604.0,5.0
33577314.0,22.0,24.0,1511.0,5.0
33575825.0,177.0,48.0,1003.0,5.0
33578563.0,205.0,56.0,2204.0,5.0
33575089.0,238.0,71.0,1666.0,5.0
33591949.0,360.0,99.0,14850.0,5.0
33575258.0,250.0,68.0,1104.0,5.0
33580316.0,249.0,68.0,3486.0,5.0
33577612.0,79.0,52.0,1849.0,5.0
33575899.0,270.0,81.0,1890.0,5.0
33575115.0,243.0,67.0,3584.0,5.0
33577576.0,61.0,29.0,2170.0,5.0
33580414.0,158.0,43.0,4701.0,5.0
33584335.0,123.0,34.0,4018.0,5.0
33590646.0,59.0,64.0,3107.0,5.0
33577280.0,138.0,38.0,2346.0,5.0
33577160.0,193.0,70.0,2123.0,5.0
33577979.0,127.0,46.0,5757.0,5.0
33578049.0,254.0,70.0,2604.0,5.0
33575028.0,351.0,96.0,1901.0,5.0
33579642.0,121.0,33.0,1674.0,5.0
33576749.0,177.0,53.0,2591.0,5.0
33576126.0,241.0,66.0,4358.0,5.0
33576754.0,262.0,78.0,1072.0,5.0
33599035.0,252.0,75.0,2153.0,5.0
33575058.0,236.0,65.0,1121.0,5.0
33580506.0,167.0,46.0,877.0,5.0
33575271.0,11.0,12.0,198.0,5.0
33579625.0,265.0,73.0,3666.0,5.0
33575265.0,304.0,100.0,1794.0,5.0
33576979.0,228.0,68.0,1948.0,5.0
33579243.0,253.0,93.0,3907.0,5.0
33578542.0,175.0,64.0,2683.0,5.0
33577901.0,236.0,71.0,2575.0,5.0
33591090.0,319.0,87.0,4200.0,5.0
33578860.0,217.0,59.0,2622.0,5.0
33577824.0,148.0,41.0,5118.0,5.0
33582722.0,138.0,41.0,2860.0,5.0
33575057.0,317.0,87.0,1215.0,5.0
33589834.0,334.0,92.0,2533.0,5.0
33574822.0,229.0,69.0,1915.0,5.0
33577931.0,16.0,52.0,1984.0,5.0
33581100.0,302.0,83.0,6594.0,5.0
33582737.0,242.0,66.0,5183.0,5.0
33575681.0,287.0,79.0,3851.0,5.0
33576676.0,17.0,55.0,1377.0,5.0
33577844.0,240.0,66.0,6420.0,5.0
33575235.0,114.0,37.0,627.0,5.0
33575836.0,98.0,27.0,1429.0,5.0
33576176.0,244.0,67.0,4697.0,5.0
33576652.0,130.0,36.0,1040.0,5.0
33576367.0,100.0,27.0,758.0,5.0
33577198.0,168.0,55.0,1142.0,5.0
33579309.0,264.0,72.0,3410.0,5.0
33575635.0,65.0,53.0,2226.0,5.0
33576038.0,145.0,53.0,1369.0,5.0
33576775.0,284.0,85.0,2530.0,5.0
33588836.0,194.0,53.0,1390.0,5.0
33575874.0,39.0,12.0,262.0,5.0
33576432.0,25.0,20.0,575.0,5.0
33576919.0,307.0,92.0,2735.0,5.0
33579785.0,34.0,12.0,638.0,5.0
33575404.0,230.0,69.0,1986.0,5.0
33575441.0,244.0,67.0,1952.0,5.0
33575395.0,215.0,64.0,1857.0,5.0
33576006.0,31.0,34.0,765.0,5.0
33578072.0,74.0,80.0,4440.0,5.0
33576158.0,230.0,63.0,1648.0,5.0
33575237.0,143.0,39.0,1168.0,5.0
33575961.0,127.0,35.0,868.0,5.0
33577133.0,3.0,10.0,567.0,5.0
33580299.0,159.0,44.0,4147.0,5.0
33575292.0,365.0,100.0,1855.0,5.0
33576062.0,273.0,75.0,1934.0,5.0
33577050.0,128.0,35.0,1963.0,5.0
33591476.0,313.0,86.0,5999.0,5.0
33591027.0,142.0,39.0,2154.0,5.0
33576095.0,120.0,33.0,850.0,5.0
33577079.0,91.0,27.0,794.0,5.0
33575546.0,296.0,81.0,3749.0,5.0
33580156.0,196.0,54.0,4051.0,5.0
33575054.0,286.0,86.0,2964.0,5.0
33576050.0,178.0,53.0,1375.0,5.0
33575937.0,78.0,21.0,533.0,5.0
33575131.0,73.0,34.0,803.0,5.0
33578573.0,8.0,26.0,2192.0,5.0
33579091.0,21.0,68.0,3255.0,5.0
33577039.0,49.0,53.0,1666.0,5.0
33579128.0,212.0,70.0,3180.0,5.0
33578079.0,175.0,48.0,2698.0,5.0
33577751.0,151.0,45.0,4118.0,5.0
33576682.0,207.0,57.0,2657.0,5.0
33577239.0,245.0,67.0,6288.0,5.0
33575305.0,92.0,25.0,920.0,5.0
33578905.0,184.0,50.0,2024.0,5.0
33575012.0,21.0,23.0,581.0,5.0
33578405.0,281.0,77.0,3161.0,5.0
33578947.0,51.0,55.0,1751.0,5.0
33574828.0,67.0,22.0,1420.0,5.0
33576238.0,167.0,46.0,1086.0,5.0
33579534.0,236.0,65.0,3206.0,5.0
33575769.0,180.0,65.0,3380.0,5.0
33579715.0,146.0,40.0,560.0,5.0
33575052.0,28.0,10.0,277.0,4.0
33577532.0,144.0,53.0,1744.0,5.0
33576173.0,241.0,72.0,1950.0,5.0
33580430.0,243.0,67.0,1235.0,5.0
33574902.0,365.0,100.0,2890.0,5.0
33577752.0,81.0,26.0,1264.0,5.0
33577896.0,136.0,45.0,1496.0,5.0
33576841.0,242.0,72.0,2024.0,5.0
33578984.0,190.0,52.0,2328.0,5.0
33589522.0,247.0,68.0,1523.0,5.0
33575246.0,266.0,73.0,1219.0,5.0
33575255.0,314.0,86.0,1465.0,5.0
33576136.0,240.0,66.0,4380.0,5.0
33576288.0,16.0,4.0,184.0,4.0
33577011.0,0.0,0.0,0.0,5.0
33575154.0,134.0,44.0,2479.0,5.0
33576941.0,154.0,72.0,2024.0,5.0
33579077.0,172.0,47.0,2136.0,5.0
33583472.0,202.0,55.0,6919.0,5.0
33585038.0,26.0,28.0,2054.0,5.0
33581679.0,122.0,33.0,1739.0,5.0
33580830.0,207.0,68.0,4616.0,5.0
33579237.0,51.0,14.0,650.0,5.0
33577482.0,54.0,59.0,1926.0,5.0
33575040.0,215.0,78.0,2676.0,5.0
33582318.0,308.0,84.0,4338.0,5.0
33579100.0,26.0,9.0,350.0,5.0
33575973.0,102.0,28.0,1666.0,5.0
33580282.0,293.0,80.0,7520.0,5.0
33578161.0,137.0,41.0,1607.0,5.0
33591804.0,181.0,50.0,5928.0,5.0
33577756.0,121.0,33.0,1190.0,5.0
33575148.0,326.0,89.0,2717.0,5.0
33582119.0,172.0,47.0,2709.0,5.0
33575768.0,203.0,95.0,2204.0,5.0
33574824.0,253.0,69.0,1961.0,5.0
33577866.0,323.0,88.0,3284.0,5.0
33583400.0,275.0,82.0,2475.0,5.0
33575099.0,217.0,65.0,1558.0,5.0
33585339.0,44.0,13.0,1488.0,5.0
33575032.0,184.0,50.0,1303.0,5.0
33576538.0,261.0,96.0,4292.0,5.0
33576111.0,106.0,29.0,760.0,4.0
33580928.0,133.0,44.0,3139.0,5.0
33584307.0,26.0,8.0,295.0,5.0
33580987.0,69.0,57.0,1311.0,5.0
33582150.0,227.0,74.0,4313.0,5.0
33588163.0,242.0,66.0,1371.0,5.0
33579714.0,92.0,34.0,1717.0,5.0
33576997.0,305.0,84.0,1601.0,5.0
33578280.0,225.0,67.0,1964.0,5.0
33575614.0,60.0,16.0,535.0,5.0
33575124.0,334.0,100.0,1245.0,5.0
33575114.0,334.0,100.0,1063.0,5.0
33575977.0,38.0,18.0,679.0,5.0
33576710.0,199.0,60.0,2895.0,5.0
33577036.0,281.0,77.0,1499.0,5.0
33581862.0,274.0,75.0,2740.0,5.0
33577809.0,93.0,28.0,1023.0,5.0
33575839.0,114.0,31.0,646.0,5.0
33574935.0,65.0,18.0,623.0,5.0
33579797.0,152.0,42.0,2533.0,5.0
33580958.0,229.0,63.0,4580.0,5.0
33575566.0,302.0,83.0,1586.0,5.0
33577892.0,209.0,57.0,6200.0,5.0
33580778.0,329.0,90.0,6032.0,5.0
33575593.0,49.0,53.0,1176.0,5.0
33590477.0,3.0,3.0,149.0,5.0
33589776.0,6.0,19.0,750.0,5.0
33583255.0,137.0,50.0,1446.0,5.0
33576850.0,228.0,62.0,1881.0,5.0
33576832.0,30.0,11.0,1633.0,5.0
33577287.0,127.0,35.0,2233.0,5.0
33574866.0,82.0,54.0,1099.0,5.0
33575777.0,125.0,37.0,1318.0,5.0
33575770.0,131.0,48.0,1674.0,5.0
33578174.0,142.0,58.0,2059.0,5.0
33587857.0,84.0,23.0,399.0,5.0
33577987.0,60.0,20.0,1026.0,5.0
33589006.0,204.0,61.0,1762.0,5.0
33578127.0,19.0,5.0,200.0,5.0
33576260.0,34.0,12.0,514.0,5.0
33579015.0,100.0,82.0,3700.0,5.0
33574831.0,0.0,0.0,0.0,5.0
33580000.0,99.0,30.0,1188.0,5.0
33577026.0,25.0,81.0,2525.0,5.0
33575422.0,235.0,64.0,2428.0,5.0
33576452.0,234.0,64.0,1697.0,5.0
33576780.0,160.0,44.0,2227.0,5.0
33582585.0,279.0,76.0,4790.0,5.0
33579250.0,133.0,36.0,1696.0,5.0
33582613.0,130.0,36.0,509.0,5.0
33589711.0,10.0,32.0,1210.0,5.0
33575655.0,31.0,100.0,1860.0,5.0
33576611.0,0.0,0.0,0.0,5.0
33580608.0,179.0,49.0,3043.0,5.0
33577354.0,302.0,83.0,2668.0,5.0
33580026.0,330.0,90.0,3658.0,5.0
33578919.0,34.0,14.0,642.0,5.0
33580619.0,294.0,81.0,4655.0,5.0
33576285.0,26.0,28.0,685.0,5.0
33582164.0,149.0,49.0,2175.0,5.0
33576502.0,50.0,18.0,822.0,5.0
33587688.0,112.0,31.0,495.0,5.0
33586562.0,14.0,45.0,1400.0,5.0
33577941.0,142.0,39.0,4520.0,5.0
33579481.0,31.0,100.0,4433.0,5.0
33576074.0,225.0,74.0,1913.0,5.0
33579355.0,342.0,94.0,3990.0,5.0
33576070.0,342.0,94.0,3677.0,5.0
33576230.0,286.0,78.0,3194.0,5.0
33575990.0,327.0,90.0,3406.0,5.0
33577842.0,264.0,72.0,2662.0,5.0
33579994.0,29.0,8.0,435.0,5.0
33579038.0,333.0,91.0,4107.0,5.0
33575865.0,348.0,95.0,3480.0,5.0
33582905.0,177.0,53.0,837.0,5.0
33590491.0,265.0,73.0,4373.0,5.0
33577244.0,29.0,94.0,3132.0,5.0
33575121.0,349.0,96.0,2850.0,5.0
33575392.0,130.0,36.0,596.0,5.0
33575637.0,235.0,64.0,2154.0,5.0
33576188.0,215.0,71.0,5031.0,5.0
33575492.0,305.0,84.0,940.0,4.0
33589981.0,91.0,25.0,728.0,5.0
33575565.0,322.0,88.0,4159.0,5.0
33581378.0,184.0,50.0,7023.0,5.0
33580213.0,276.0,90.0,5216.0,5.0
33579046.0,118.0,32.0,1514.0,5.0
33577643.0,214.0,59.0,5528.0,5.0
33576505.0,111.0,33.0,938.0,5.0
33584487.0,272.0,75.0,1564.0,5.0
33578313.0,196.0,54.0,2156.0,5.0
33574964.0,345.0,95.0,3709.0,5.0
33575179.0,362.0,99.0,3168.0,5.0
33577211.0,196.0,54.0,1617.0,5.0
33576770.0,164.0,45.0,642.0,5.0
33574890.0,167.0,46.0,1239.0,5.0
33576028.0,142.0,66.0,1542.0,5.0
33575872.0,36.0,10.0,540.0,5.0
33577158.0,260.0,71.0,2275.0,5.0
33582229.0,73.0,79.0,3650.0,5.0
33577777.0,242.0,72.0,2640.0,5.0
33576341.0,10.0,5.0,573.0,5.0
33575157.0,155.0,42.0,1292.0,5.0
33575256.0,197.0,54.0,1642.0,5.0
33575776.0,262.0,72.0,1354.0,5.0
33575104.0,167.0,46.0,1350.0,5.0
33576816.0,243.0,79.0,2211.0,5.0
33591885.0,262.0,72.0,9476.0,5.0
33575852.0,250.0,68.0,3188.0,5.0
33578037.0,247.0,68.0,2532.0,5.0
33577385.0,135.0,37.0,5974.0,5.0
33578708.0,91.0,27.0,1183.0,5.0
33578523.0,82.0,54.0,4346.0,5.0
